year,avg_temp,avg_temp_louisville,avg_temp_10y_avg,avg_temp_louisville_10y_avg,avg_temp_25y_avg,avg_temp_louisville_25y_avg,avg_temp_100y_avg,avg_temp_louisville_100y_avg,avg_temp_100y_delta,avg_temp_louisville_100y_delta
1883,7.98,12.58,8.240999999999998,13.069000000000011,8.182799999999997,12.785599999999999,8.0312,12.871199999999998,-0.0012203529411764613,0.006660484848484831
1884,7.77,12.59,8.174999999999997,12.971000000000013,8.163599999999997,12.775199999999998,8.0303,12.8736,-0.0011455714285714257,0.006641882352941177
1885,7.92,11.45,8.180999999999997,12.943000000000012,8.161999999999995,12.705999999999996,8.0359,12.866499999999998,-0.0008715555555555632,0.006584999999999983
1886,7.95,11.73,8.167999999999997,12.86300000000001,8.165999999999995,12.658799999999996,8.0328,12.856799999999998,-0.0009395675675675719,0.006351333333333304
1887,7.91,12.99,8.104999999999999,12.843000000000012,8.179999999999996,12.662399999999998,8.0316,12.859399999999999,-0.0009261052631578969,0.006239945945945919
1888,8.09,12.29,8.030999999999999,12.719000000000012,8.179199999999996,12.656399999999998,8.027999999999999,12.849899999999998,-0.0010456410256410287,0.005880578947368384
1889,8.32,12.6,8.046,12.65300000000001,8.192799999999997,12.673599999999999,8.027899999999999,12.846099999999996,-0.0010960000000000037,0.005658435897435848
1890,7.97,13.41,8.030999999999999,12.664000000000012,8.184399999999997,12.692,8.0278,12.851299999999997,-0.0010585853658536593,0.0055579999999999605
1891,8.02,12.77,8.005999999999998,12.579000000000011,8.173599999999997,12.705599999999999,8.025699999999999,12.848199999999997,-0.0011025238095238165,0.005335658536585317
1892,8.07,12.2,8.0,12.46100000000001,8.158799999999996,12.689199999999998,8.0255,12.844499999999998,-0.0010938372093023218,0.005237857142857116
1893,8.06,12.39,8.008,12.44200000000001,8.151199999999996,12.7016,8.0238,12.836899999999998,-0.0011324545454545465,0.004968999999999984
1894,8.16,13.31,8.047,12.51400000000001,8.140399999999996,12.757599999999998,8.0201,12.837499999999999,-0.0012567777777777777,0.004768181818181798
1895,8.15,12.01,8.07,12.57000000000001,8.138399999999997,12.725199999999997,8.018099999999999,12.827999999999998,-0.0013211739130434808,0.004539999999999971
1896,8.21,13.39,8.096,12.736000000000008,8.141999999999998,12.723999999999997,8.017499999999998,12.833999999999998,-0.0013526595744680846,0.00450956521739128
1897,8.29,13.2,8.134,12.757000000000009,8.145999999999997,12.775199999999995,8.015299999999998,12.839199999999998,-0.0014490833333333341,0.004498382978723399
1898,8.18,13.24,8.143,12.85200000000001,8.139199999999997,12.810399999999994,8.010399999999999,12.837199999999998,-0.0016021224489795927,0.004259499999999967
1899,8.4,12.92,8.151000000000002,12.88400000000001,8.137999999999998,12.784399999999996,8.009299999999998,12.8353,-0.001681000000000008,0.004097897959183677
1900,8.5,13.49,8.204000000000002,12.89200000000001,8.163599999999997,12.854799999999996,8.009499999999997,12.84,-0.001738333333333344,0.004025999999999997
1901,8.54,12.11,8.256000000000002,12.826000000000008,8.181999999999995,12.837999999999997,8.008999999999997,12.827299999999997,-0.0018215384615384877,0.0037141764705882173
1902,8.3,12.71,8.279000000000002,12.87700000000001,8.172399999999996,12.818799999999996,8.006199999999996,12.818499999999998,-0.0019229056603773742,0.0034080769230769013
1903,8.22,12.41,8.295000000000002,12.879000000000008,8.147999999999996,12.774,8.003399999999997,12.808,-0.00200674074074076,0.0031177358490565867
1904,8.09,12.21,8.288000000000002,12.769000000000009,8.144799999999996,12.731999999999998,7.995899999999997,12.796299999999999,-0.0021973636363636475,0.002837074074074053
1905,8.23,12.58,8.296000000000003,12.826000000000011,8.149199999999997,12.703199999999997,7.992599999999998,12.7861,-0.0022918571428571432,0.002537363636363619
1906,8.38,13.05,8.313000000000002,12.792000000000012,8.153599999999996,12.680399999999997,7.992099999999998,12.786,-0.0023333859649122867,0.002442142857142855
1907,7.95,12.71,8.279000000000002,12.743000000000011,8.146399999999995,12.653599999999997,7.988799999999999,12.7847,-0.002375793103448265,0.002376824561403499
1908,8.19,13.63,8.280000000000001,12.782000000000012,8.154799999999996,12.695599999999997,7.9944,12.792900000000001,-0.002218711864406755,0.002413482758620695
1909,8.18,13.06,8.258000000000001,12.79600000000001,8.171199999999995,12.714399999999998,8.005399999999998,12.803300000000002,-0.0019193333333333306,0.002607576271186467
1910,8.22,12.32,8.23,12.679000000000013,8.183199999999996,12.749199999999998,8.0184,12.8046,-0.0015799344262294923,0.0026793333333333356
1911,8.18,13.94,8.194000000000003,12.862000000000013,8.192399999999997,12.837599999999998,8.0316,12.820700000000002,-0.001235612903225789,0.0028742131147541095
1912,8.17,12.03,8.181000000000003,12.794000000000011,8.202799999999996,12.799199999999995,8.042799999999998,12.8268,-0.0009481904761904758,0.0031147741935483885
1913,8.3,13.94,8.189000000000004,12.947000000000012,8.211199999999996,12.865199999999994,8.048399999999997,12.840800000000002,-0.000830062500000004,0.0032508571428571643
1914,8.59,13.08,8.239000000000003,13.034000000000011,8.221999999999998,12.884399999999994,8.058399999999999,12.848100000000002,-0.0006467692307692197,0.003349750000000018
1915,8.59,12.96,8.275000000000002,13.072000000000012,8.246799999999997,12.866399999999992,8.071899999999998,12.859000000000004,-0.00037796969696969997,0.003557692307692335
1916,8.23,12.92,8.260000000000003,13.059000000000008,8.255199999999997,12.872399999999994,8.084799999999998,12.874300000000003,-7.438805970151563e-05,0.0038793636363636708
1917,8.02,11.35,8.267000000000003,12.923000000000007,8.253199999999998,12.838399999999995,8.095199999999998,12.872600000000002,0.00019317647058821662,0.0040065970149253975
1918,8.13,12.98,8.261000000000003,12.858000000000008,8.255999999999997,12.861999999999997,8.098199999999997,12.880300000000002,0.0002588115942028679,0.004122117647058836
1919,8.38,13.66,8.281000000000002,12.918000000000006,8.264799999999997,12.875999999999998,8.108299999999996,12.894600000000002,0.0004601428571428201,0.004299623188405804
1920,8.36,12.44,8.295000000000003,12.930000000000007,8.273199999999996,12.893199999999997,8.115699999999997,12.897100000000002,0.0005964366197182791,0.004363857142857146
1921,8.57,14.86,8.334000000000003,13.02200000000001,8.287599999999996,12.951999999999998,8.120499999999998,12.925400000000002,0.0006397222222221899,0.004707521126760561
1922,8.41,14.08,8.358000000000002,13.22700000000001,8.292399999999995,12.987199999999998,8.122699999999996,12.935100000000002,0.0006434383561643387,0.00471350000000001
1923,8.42,13.34,8.370000000000003,13.16700000000001,8.301999999999994,12.991199999999997,8.129699999999996,12.943500000000002,0.0007591621621621059,0.0047925342465753576
1924,8.51,12.13,8.362000000000004,13.072000000000008,8.306399999999995,12.959599999999996,8.129299999999995,12.935700000000002,0.0006889999999999397,0.004654297297297312
1925,8.53,13.54,8.356000000000003,13.130000000000006,8.307599999999994,12.961599999999997,8.130699999999996,12.933700000000002,0.0006596315789473195,0.004465000000000004
1926,8.73,12.69,8.406000000000002,13.107000000000008,8.315199999999994,12.984799999999996,8.134399999999996,12.927700000000002,0.0006582857142856647,0.004299368421052634
1927,8.52,13.66,8.456000000000003,13.338000000000008,8.323999999999995,13.022799999999997,8.131499999999996,12.927300000000002,0.000534230769230728,0.004139233766233783
1928,8.63,12.59,8.506000000000004,13.29900000000001,8.340399999999994,13.029999999999996,8.136099999999997,12.9082,0.0005685949367088306,0.003693538461538459
1929,8.24,12.8,8.492000000000003,13.213000000000012,8.346399999999994,13.053599999999996,8.139099999999996,12.906300000000002,0.0006159999999999499,0.0036174303797468356
1930,8.63,13.59,8.519000000000002,13.328000000000012,8.362399999999994,13.093999999999996,8.140199999999997,12.8994,0.0005723703703703364,0.0033314999999999985
1931,8.72,14.35,8.534000000000002,13.27700000000001,8.375999999999994,13.145999999999997,8.150999999999996,12.921499999999998,0.0007343902439023963,0.003605123456790107
1932,8.71,13.53,8.564000000000004,13.222000000000008,8.406399999999996,13.178799999999997,8.163599999999997,12.923599999999999,0.000935999999999968,0.003533560975609742
1933,8.34,14.06,8.556000000000004,13.294000000000008,8.412399999999996,13.195999999999996,8.166899999999996,12.929199999999998,0.0009761428571428077,0.003477542168674681
1934,8.63,13.6,8.568000000000003,13.441000000000008,8.430399999999995,13.217599999999997,8.171699999999998,12.925899999999997,0.001014647058823499,0.003283999999999967
1935,8.52,13.06,8.567000000000004,13.39300000000001,8.442399999999996,13.247199999999998,8.182999999999998,12.928499999999996,0.001206744186046489,0.0032861764705882025
1936,8.55,13.47,8.549000000000003,13.471000000000009,8.457199999999995,13.228399999999999,8.191499999999996,12.942399999999997,0.0013333908045976629,0.0034856279069767205
1937,8.7,12.83,8.567000000000004,13.38800000000001,8.478399999999995,13.260399999999999,8.204699999999997,12.941899999999997,0.0015424545454545146,0.0034477356321838746
1938,8.86,14.15,8.590000000000003,13.544000000000011,8.500799999999995,13.268799999999999,8.218199999999998,12.961099999999997,0.0017381797752808658,0.0036814545454545034
1939,8.76,13.85,8.642000000000005,13.64900000000001,8.507599999999995,13.2996,8.229499999999996,12.966699999999996,0.0018972222222221724,0.0036591348314606266
1940,8.76,12.19,8.655000000000005,13.50900000000001,8.514399999999993,13.2688,8.239099999999997,12.954399999999996,0.002019571428571396,0.0034451111111110677
1941,8.77,13.8,8.660000000000005,13.454000000000011,8.535999999999994,13.304,8.249899999999997,12.962099999999996,0.0021653043478260512,0.0034759450549450045
1942,8.73,13.14,8.662000000000006,13.415000000000012,8.564399999999994,13.375599999999999,8.256999999999998,12.958099999999996,0.0022377419354838502,0.0033353478260869096
1943,8.76,13.09,8.704000000000006,13.318000000000012,8.589599999999994,13.379999999999997,8.262899999999997,12.966199999999997,0.0022821914893616756,0.0034533978494623342
1944,8.85,13.58,8.726000000000006,13.316000000000013,8.608399999999994,13.376799999999996,8.274899999999997,12.965299999999996,0.0024426842105262914,0.0033327872340425026
1945,8.58,13.17,8.732000000000006,13.327000000000012,8.617199999999993,13.405999999999997,8.282199999999998,12.961299999999996,0.002534499999999973,0.0031940526315788987
1946,8.68,14.17,8.745000000000006,13.397000000000011,8.621599999999994,13.378399999999997,8.283499999999998,12.963399999999996,0.002493762886597928,0.003077749999999959
1947,8.8,12.73,8.755000000000006,13.38700000000001,8.637199999999995,13.324399999999999,8.290599999999998,12.964599999999997,0.002559061224489767,0.0030944536082473917
1948,8.75,13.37,8.744000000000005,13.309000000000008,8.650399999999996,13.3256,8.298299999999998,12.967499999999998,0.002641585858585831,0.0030801020408163103
1949,8.59,14.13,8.727000000000006,13.337000000000009,8.653599999999996,13.4056,8.304399999999998,12.9812,0.002707999999999977,0.0032069494949494982
1950,8.37,12.73,8.688000000000006,13.391000000000009,8.647199999999996,13.373199999999999,8.309099999999997,12.9774,0.0028369999999999784,0.003223494949494974
1951,8.63,13.02,8.674000000000005,13.313000000000008,8.643199999999997,13.386399999999998,8.313599999999997,12.9758,0.0028619999999999913,0.0033347676767677115
1952,8.64,13.97,8.665000000000004,13.39600000000001,8.647999999999996,13.3988,8.318999999999997,12.9833,0.00268399999999998,0.0027764343434343707
1953,8.87,14.24,8.676000000000005,13.51100000000001,8.657599999999997,13.4648,8.327299999999997,12.9927,0.002801999999999989,0.0028401313131313443
1954,8.56,14.25,8.647000000000006,13.578000000000008,8.670399999999995,13.5228,8.330799999999996,12.9921,0.002862999999999971,0.0027119090909091346
1955,8.63,13.67,8.652000000000005,13.628000000000009,8.670399999999995,13.526000000000002,8.335999999999997,12.997900000000001,0.002939999999999969,0.002508292929292981
1956,8.28,13.73,8.612000000000005,13.584000000000009,8.652799999999996,13.5012,8.338799999999997,13.018600000000001,0.00305299999999999,0.002872868686868735
1957,8.73,13.81,8.605000000000008,13.69200000000001,8.653599999999996,13.512400000000003,8.348499999999996,13.0393,0.0032759999999999677,0.0031657272727273165
1958,8.77,12.1,8.607000000000006,13.565000000000008,8.670799999999996,13.434000000000003,8.355199999999996,13.0278,0.0032069999999999686,0.002879010101010113
1959,8.73,13.78,8.621000000000006,13.53000000000001,8.674799999999996,13.441200000000002,8.359999999999996,13.0371,0.0032289999999999706,0.002941707070707107
1960,8.58,12.47,8.642000000000007,13.50400000000001,8.677199999999996,13.417600000000002,8.366199999999997,13.03,0.003213999999999988,0.002653535353535368
1961,8.8,12.88,8.659000000000006,13.490000000000009,8.687199999999995,13.394,8.375699999999997,13.0297,0.0034009999999999787,0.002712151515151522
1962,8.75,13.03,8.670000000000005,13.39600000000001,8.689199999999996,13.402000000000001,8.387599999999997,13.030999999999999,0.0036249999999999893,0.0027372727272727106
1963,8.86,12.48,8.669000000000006,13.220000000000008,8.689199999999996,13.335200000000002,8.395099999999996,13.031399999999998,0.0036389999999999743,0.0025816767676767327
1964,8.41,13.56,8.654000000000005,13.151000000000007,8.675199999999997,13.3236,8.399399999999996,13.045299999999997,0.0037239999999999717,0.0027954242424242004
1965,8.53,13.51,8.644000000000005,13.135000000000009,8.665999999999997,13.3764,8.402899999999995,13.050899999999997,0.0037659999999999625,0.002810010101010043
1966,8.6,12.42,8.676000000000005,13.004000000000008,8.659199999999997,13.321200000000001,8.405999999999997,13.050799999999997,0.003808999999999987,0.0029120404040403436
1967,8.7,12.8,8.673000000000005,12.90300000000001,8.657999999999996,13.307600000000003,8.408599999999996,13.052699999999998,0.0038129999999999774,0.0028865959595959366
1968,8.52,12.69,8.648000000000005,12.962000000000009,8.648399999999997,13.291600000000003,8.411299999999997,13.058799999999998,0.0036929999999999728,0.002925373737373711
1969,8.6,12.66,8.635000000000003,12.850000000000009,8.638399999999997,13.254800000000005,8.412999999999997,13.066299999999998,0.0036359999999999813,0.0030832020202019804
1970,8.7,13.26,8.647000000000004,12.929000000000007,8.643199999999997,13.258400000000004,8.417999999999997,13.070699999999999,0.0036350000000000015,0.0031039696969696706
1971,8.6,13.49,8.627000000000004,12.990000000000009,8.639999999999995,13.231200000000003,8.422799999999997,13.071399999999999,0.0036559999999999883,0.0031170303030302726
1972,8.5,13.13,8.602000000000004,13.000000000000009,8.627999999999995,13.247200000000003,8.425899999999997,13.083499999999999,0.003686999999999987,0.0033703535353534876
1973,8.95,13.94,8.611000000000004,13.14600000000001,8.635999999999994,13.270000000000003,8.431899999999997,13.099300000000001,0.003733999999999984,0.003631383838383844
1974,8.47,13.43,8.617000000000004,13.13300000000001,8.631199999999994,13.242000000000003,8.432299999999998,13.097900000000003,0.003772000000000002,0.003549707070707111
1975,8.74,13.69,8.638000000000003,13.15100000000001,8.645999999999994,13.280400000000002,8.441099999999999,13.117500000000001,0.003992000000000004,0.003961868686868701
1976,8.35,12.29,8.613000000000003,13.13800000000001,8.634799999999995,13.251200000000004,8.443799999999998,13.115100000000002,0.004040999999999979,0.003945949494949499
1977,8.85,13.07,8.628000000000004,13.16500000000001,8.643199999999995,13.215200000000003,8.446899999999998,13.113900000000001,0.0040439999999999894,0.0038703131313131147
1978,8.69,12.24,8.645000000000003,13.12000000000001,8.635999999999994,13.135200000000003,8.4455,13.101,0.004001000000000001,0.003382727272727255
1979,8.73,12.35,8.658000000000005,13.08900000000001,8.642799999999994,13.059200000000002,8.451099999999999,13.0919,0.004138000000000002,0.0023917272727272555
1980,8.98,12.98,8.686000000000003,13.06100000000001,8.656799999999993,13.031600000000003,8.4597,13.088700000000001,0.004354999999999993,0.002314999999999987
1981,9.17,12.86,8.743000000000006,12.998000000000008,8.692399999999994,12.996800000000002,8.468699999999998,13.081100000000001,0.004427999999999983,0.002190000000000012
1982,8.64,13.36,8.757000000000005,13.02100000000001,8.688799999999993,12.978800000000003,8.473799999999999,13.0809,0.004455999999999989,0.0021149999999999915
1983,9.03,13.29,8.765000000000004,12.956000000000008,8.699199999999992,13.026400000000002,8.484299999999998,13.088,0.004530999999999974,0.0021680000000000098
1984,8.69,13.38,8.787000000000004,12.951000000000008,8.697599999999992,13.010400000000004,8.4935,13.095900000000002,0.004631999999999987,0.002223000000000024
1985,8.66,13.28,8.779000000000005,12.910000000000007,8.700799999999992,13.042800000000002,8.5009,13.1142,0.004649999999999999,0.0024770000000000182
1986,8.83,14.07,8.827000000000005,13.088000000000008,8.701999999999993,13.090400000000002,8.509699999999999,13.137599999999999,0.004768999999999988,0.0028080000000000106
1987,8.99,14.05,8.841000000000005,13.18600000000001,8.711599999999994,13.131200000000003,8.5205,13.1482,0.00488900000000001,0.0028880000000000017
1988,9.2,13.07,8.892000000000007,13.269000000000009,8.725199999999994,13.154800000000002,8.5316,13.155999999999999,0.005036000000000005,0.003061000000000007
1989,8.92,12.83,8.911000000000005,13.31700000000001,8.745599999999992,13.125600000000002,8.5376,13.158299999999999,0.005097000000000005,0.003122000000000025
1990,9.23,14.37,8.936000000000005,13.456000000000012,8.773599999999993,13.160000000000002,8.550199999999998,13.167899999999998,0.005223999999999993,0.003166000000000011
1991,9.18,14.46,8.937000000000005,13.616000000000014,8.796799999999992,13.2416,8.561799999999998,13.184799999999997,0.005360999999999993,0.0033660000000000066
1992,8.84,13.19,8.957000000000004,13.599000000000013,8.802399999999993,13.257200000000001,8.569499999999998,13.194699999999997,0.005439999999999987,0.0035019999999999917
1993,8.87,13.11,8.941000000000006,13.581000000000014,8.816399999999993,13.274000000000001,8.577599999999999,13.201899999999997,0.00553799999999999,0.0036499999999999844
1994,9.04,13.37,8.976000000000004,13.580000000000016,8.833999999999993,13.3024,8.5864,13.202499999999995,0.0056630000000000005,0.0036499999999999666
1995,9.35,13.35,9.045000000000005,13.587000000000014,8.859999999999992,13.306000000000001,8.5984,13.215899999999994,0.005803000000000011,0.003878999999999966
1996,9.04,12.85,9.066000000000004,13.465000000000014,8.877599999999994,13.280400000000002,8.606699999999998,13.210499999999993,0.005892,0.003764999999999947
1997,9.2,12.91,9.087000000000005,13.351000000000013,8.905599999999993,13.271600000000003,8.6158,13.207599999999992,0.006005000000000021,0.003683999999999941
1998,9.52,14.95,9.119000000000003,13.539000000000012,8.928399999999993,13.312000000000003,8.629199999999999,13.224699999999993,0.0061880000000000025,0.0038749999999999575
1999,9.29,14.41,9.156000000000004,13.697000000000012,8.961199999999993,13.351200000000004,8.6381,13.239599999999994,0.006288000000000018,0.004042999999999939
2000,9.2,13.5,9.153000000000004,13.61000000000001,8.979599999999992,13.343600000000004,8.6451,13.239699999999994,0.00635600000000002,0.00399699999999994
2001,9.41,14.1,9.176000000000005,13.574000000000009,9.021999999999993,13.416000000000004,8.6538,13.259599999999994,0.006448000000000036,0.004322999999999961
2002,9.57,14.29,9.249000000000004,13.684000000000008,9.050799999999992,13.464800000000004,8.666500000000001,13.275399999999992,0.006603000000000048,0.0045689999999999386
2003,9.53,13.35,9.315000000000003,13.708000000000009,9.084399999999993,13.509200000000005,8.6796,13.284799999999992,0.006762000000000033,0.004767999999999919
2004,9.32,13.97,9.343000000000004,13.76800000000001,9.107999999999993,13.574000000000005,8.6919,13.302399999999992,0.006960000000000033,0.005060999999999929
2005,9.7,14.18,9.378000000000004,13.85100000000001,9.136799999999992,13.622000000000005,8.706600000000002,13.318399999999992,0.0071400000000000395,0.005322999999999922
2006,9.53,14.13,9.427000000000003,13.97900000000001,9.151199999999994,13.672800000000004,8.7181,13.329199999999993,0.007260000000000017,0.005431999999999934
2007,9.73,14.68,9.480000000000004,14.156000000000011,9.194799999999994,13.725600000000004,8.7359,13.348899999999993,0.007471000000000023,0.005641999999999925
2008,9.43,13.39,9.471000000000005,14.00000000000001,9.210799999999994,13.729600000000003,8.748299999999999,13.346499999999994,0.007538999999999989,0.005535999999999923
2009,9.51,13.38,9.493000000000006,13.897000000000011,9.243599999999994,13.729600000000003,8.7616,13.349699999999995,0.007562000000000016,0.005463999999999931
2010,9.7,13.74,9.543000000000006,13.921000000000012,9.285199999999993,13.748000000000005,8.7764,13.363899999999996,0.007580000000000009,0.0055929999999999504
2011,9.52,14.26,9.554000000000006,13.937000000000012,9.312799999999992,13.755600000000005,8.7898,13.367099999999995,0.0075820000000000045,0.005463999999999931
2012,9.51,15.06,9.548000000000007,14.014000000000014,9.333599999999992,13.796000000000003,8.8032,13.397399999999996,0.007604000000000024,0.005705999999999953
2013,9.61,15.03,9.556000000000008,14.182000000000013,9.349999999999993,13.874400000000003,8.816300000000002,13.408299999999995,0.007679000000000044,0.005674999999999937
